السنة,القطاع_العام,الحجم,المنطقة,إجمالي_عدد_المنشآت,share,الإيرادات_موزع,النفقات_موزع,التعويضات_موزع,الفائض_موزع
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,4.0,2.412501583204164e-05,9099.973502109706,4609.56641350211,1514.236793248945,4490.407088607596
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,78.0,0.000470437808724812,177449.48329113927,89886.54506329114,29527.61746835443,87562.93822784814
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,18.0,0.00010856257124418738,40949.88075949367,20743.048860759493,6814.065569620253,20206.83189873418
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,4.0,2.412501583204164e-05,9099.973502109706,4609.56641350211,1514.236793248945,4490.407088607596
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,1.0,6.03125395801041e-06,2274.9933755274265,1152.3916033755274,378.5591983122363,1122.601772151899
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,1.0,6.03125395801041e-06,2274.9933755274265,1152.3916033755274,378.5591983122363,1122.601772151899
2024,أنشطة الخدمات الأخرى,متوسطة,منطقة مكة المكرمة,62.0,0.0003739377453966454,141049.58928270044,71448.2794092827,23470.67029535865,69601.30987341775
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,114.0,0.002683868537527074,42069.69898240469,15775.83266568915,8617.105548387097,26293.86631671554
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,262.0,0.006168189095018363,96686.50117008797,36256.73823167155,19804.225032258062,60429.76293841642
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,2946.0,0.06935681325925229,1087169.5894926686,407680.7283607038,222684.14864516127,679488.8611319648
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,1060.0,0.024955268857707883,391174.3940469208,146687.5668914956,80123.96387096774,244486.8271554252
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,753.0,0.01772765797156041,277881.4327521994,104203.52629178886,56918.24980645161,173677.90646041057
2024,أنشطة الخدمات الإدارية وخدمات الدعم,صغيرة,منطقة مكة المكرمة,952.0,0.02241265655899802,351318.8897478006,131742.04120821113,71960.39019354837,219576.84853958947
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,287.0,0.006756756756756757,6540.7928999291125,2694.621179997637,1198.4089526228734,3846.1717199314758
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,2317.0,0.05454845088991431,52804.937801866734,21754.136843395554,9674.960080931001,31050.80095847118
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,10689.0,0.2516479894528675,243604.6526388233,100358.20833796076,44633.426113539696,143246.44430086252
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,7269.0,0.17113193332705529,165662.10309959832,68248.08835331994,30352.734064862947,97414.01474627838
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,11341.0,0.2669978340710048,258463.87553343576,106479.78676778117,47355.94401287807,151984.0887656546
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متناهية الصغر,منطقة مكة المكرمة,3311.0,0.07794990112063283,75458.41565040172,31086.727271680054,13825.547185137051,44371.688378721665
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,46.0,0.001082964497598644,157326.3004322527,65917.5889443059,33814.161413133836,91408.7114879468
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,28.0,0.0006591957811470006,95763.83504571904,40123.7497921862,20582.53303408146,55640.08525353284
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,878.0,0.020670496280252377,3002880.2560764756,1258166.1541978389,645409.4287115545,1744714.1018786367
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,78.0,0.0018363311046237876,266770.68334164587,111773.3029925187,57337.05630922694,154997.38034912717
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,88.0,0.002071758169319145,300972.0530008313,126103.2136325852,64687.960964256024,174868.8393682461
2024,أنشطة الخدمات الإدارية وخدمات الدعم,متوسطة,منطقة مكة المكرمة,57.0,0.001341934268763537,194947.8070573566,81680.49064837905,41900.15653366584,113267.31640897755
2024,أنشطة خدمات الإقامة والطعام,صغيرة,منطقة مكة المكرمة,17110.0,0.16092170232776865,6918579.026984473,3543996.9566875515,940348.2336529556,3374582.0702969213
2024,أنشطة خدمات الإقامة والطعام,صغيرة,منطقة مكة المكرمة,2560.0,0.02407712203150717,1035158.5218632525,530253.1974938709,140695.00164532824,504905.32436938165
2024,أنشطة خدمات الإقامة والطعام,متناهية الصغر,منطقة مكة المكرمة,78822.0,0.7413308252997883,5074511.6699602995,2571349.855987531,763311.7588974828,2503161.8139727684
2024,أنشطة خدمات الإقامة والطعام,متناهية الصغر,منطقة مكة المكرمة,6302.0,0.0592711027509993,405718.8671194566,205585.32887307377,61028.52889512999,200133.5382463828
2024,أنشطة خدمات الإقامة والطعام,متوسطة,منطقة مكة المكرمة,1194.0,0.011229720197507643,6758591.819483101,3428027.749781312,982507.8244532802,3330564.0697017894
2024,أنشطة خدمات الإقامة والطعام,متوسطة,منطقة مكة المكرمة,337.0,0.003169527392428874,1907575.7480450629,967542.1705831676,277307.4847912525,940033.5774618953
2024,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,منطقة مكة المكرمة,156.0,0.2578512396694215,18991.52736,4203.52608,5716.47648,14788.00128
2024,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,منطقة مكة المكرمة,408.0,0.6743801652892562,3207.164262295082,1098.94131147541,885.4770491803278,2108.2229508196724
2024,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,منطقة مكة المكرمة,41.0,0.06776859504132231,4730838.206818181,2101516.5,837063.324090909,2629321.706818181
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,صغيرة,منطقة مكة المكرمة,8.0,0.001932367149758454,4585.319253731343,1771.179701492537,811.2389552238807,2814.1395522388066
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,صغيرة,منطقة مكة المكرمة,373.0,0.09009661835748792,213790.5102052239,82581.25358208954,37824.01628731344,131209.25662313437
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,صغيرة,منطقة مكة المكرمة,166.0,0.04009661835748792,95145.37451492538,36751.978805970146,16833.208320895523,58393.395708955235
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,صغيرة,منطقة مكة المكرمة,302.0,0.07294685990338164,173095.8018283582,66862.03373134328,30624.270559701497,106233.76809701492
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متناهية الصغر,منطقة مكة المكرمة,5.0,0.0012077294685990338,400.7806703629032,163.71869959677417,49.983215725806446,237.06197076612904
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متناهية الصغر,منطقة مكة المكرمة,631.0,0.15241545893719807,50578.52059979839,20661.299889112903,6307.881824596774,29917.220710685484
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متناهية الصغر,منطقة مكة المكرمة,526.0,0.12705314009661836,42162.126522177416,17223.207197580643,5258.234294354838,24938.919324596773
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متناهية الصغر,منطقة مكة المكرمة,1938.0,0.4681159420289855,155342.5878326613,63457.36796370967,19373.49441532258,91885.21986895162
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متوسطة,منطقة مكة المكرمة,10.0,0.0024154589371980675,53861.72328767124,25123.1698630137,7322.461643835617,28738.553424657537
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متوسطة,منطقة مكة المكرمة,65.0,0.01570048309178744,350101.20136986306,163300.60410958904,47596.00068493151,186800.59726027402
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متوسطة,منطقة مكة المكرمة,57.0,0.013768115942028985,307011.82273972605,143202.0682191781,41738.03136986301,163809.75452054795
2024,إمدادات المياه وأنشطة الصرف الصحي وإدارة النفايات,متوسطة,منطقة مكة المكرمة,59.0,0.014251207729468598,317784.1673972603,148226.70219178082,43202.52369863014,169557.4652054795
2024,الأنشطة العقارية,صغيرة,منطقة مكة المكرمة,1656.0,0.14840039430056456,2086787.6132263879,852812.1844682278,204769.25618602624,1233975.4287581602
2024,الأنشطة العقارية,متناهية الصغر,منطقة مكة المكرمة,9367.0,0.8394121337037369,1308191.9356450029,458877.111006213,222852.36767824393,849314.8246387899
2024,الأنشطة العقارية,متوسطة,منطقة مكة المكرمة,136.0,0.01218747199569854,1930213.4660542745,691780.478326626,556385.4717378053,1238432.9877276486
2024,الأنشطة المالية وأنشطة التأمين,صغيرة,منطقة مكة المكرمة,390.0,0.17379679144385027,2382875.0651612906,537890.9338064516,264229.48877419357,1844984.131354839
2024,الأنشطة المالية وأنشطة التأمين,صغيرة,منطقة مكة المكرمة,264.0,0.11764705882352941,1613023.1210322583,364110.78596129036,178863.03855483874,1248912.335070968
2024,الأنشطة المالية وأنشطة التأمين,صغيرة,منطقة مكة المكرمة,27.0,0.012032085561497326,164968.2737419355,37238.603109677424,18292.810761290326,127729.67063225807
2024,الأنشطة المالية وأنشطة التأمين,متناهية الصغر,منطقة مكة المكرمة,1158.0,0.516042780748663,709201.8455083179,254034.41275415896,96510.64532347505,455167.432754159
2024,الأنشطة المالية وأنشطة التأمين,متناهية الصغر,منطقة مكة المكرمة,242.0,0.10784313725490197,148209.71210104742,53088.36605052372,20168.891337030193,95121.3460505237
2024,الأنشطة المالية وأنشطة التأمين,متناهية الصغر,منطقة مكة المكرمة,41.0,0.018270944741532978,25109.909901417126,8994.309950708564,3417.0435736290824,16115.599950708562
